attr_type,pair,qkey,layer,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,wd_patch_to_realB,wd_ctrl_to_realB,shift_ke_realB,shift_ctrl_ke_realB
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000 -> EDUCATIONxINCOME :: College graduate/some postgrad | Refused",ROMRELDUR_W50,0,0.5182926721291033,2.3518444855728102,2.3155054803041972,2.3510364003942787,2.3489641335710476,0.0008080851785314813,0.0028803520017626205
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",S13_W29,29,0.6682803400735519,0.1945845501383126,0.5405502087369032,0.1945845501383126,0.1947612968790316,0.0,-0.00017674674071899155
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",S13_W29,30,0.6682803400735519,0.1945845501383126,0.5405502087369032,0.19556833502158277,0.1947612968790316,-0.0009837848832701668,-0.00017674674071899155
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",S13_W29,31,0.6682803400735519,0.1945845501383126,0.5405502087369032,0.1945845501383126,0.1947612968790316,0.0,-0.00017674674071899155
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,0,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43101324561790044,0.43102564338364424,0.002802104174302933,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,1,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43101324561790044,0.43102564338364424,0.002802104174302933,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,2,0.37145584473437976,0.4338153497922034,0.425427515708532,0.42821731110724415,0.43102564338364424,0.005598038684959228,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,3,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,4,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43101324561790044,0.43102564338364424,0.002802104174302933,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,5,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4282297386756798,0.43102564338364424,0.005585611116523559,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,6,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43102564338364424,0.43102564338364424,0.002789706408559134,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,7,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4560358428174017,0.43102564338364424,-0.02222049302519835,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,8,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,9,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4535952701202294,0.43102564338364424,-0.019779920328026,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,10,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43379666348608936,0.43102564338364424,1.8686306114013007e-05,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,11,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4590768420821486,0.43102564338364424,-0.02526149228994523,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,12,0.37145584473437976,0.4338153497922034,0.425427515708532,0.44512646337660755,0.43102564338364424,-0.011311113584404175,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,13,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43937545045217086,0.43102564338364424,-0.005560100659967482,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,14,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,15,0.37145584473437976,0.4338153497922034,0.425427515708532,0.433833916389074,0.43102564338364424,-1.8566596870606134e-05,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,16,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,17,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,18,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43102564338364424,0.43102564338364424,0.002789706408559134,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,19,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,20,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43379666348608936,0.43102564338364424,1.8686306114013007e-05,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,21,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43101324561790044,0.43102564338364424,0.002802104174302933,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,22,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,23,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43102564338364424,0.43102564338364424,0.002789706408559134,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,24,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,25,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,26,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,27,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,28,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,29,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43102564338364424,0.43102564338364424,0.002789706408559134,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,30,0.37145584473437976,0.4338153497922034,0.425427515708532,0.43101324561790044,0.43102564338364424,0.002802104174302933,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",WHYNOTPOLF1I_W36,31,0.37145584473437976,0.4338153497922034,0.425427515708532,0.4338153497922034,0.43102564338364424,0.0,0.002789706408559134
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,0,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09847185152867322,0.10333715534551713,0.004865303816843913,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,1,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10312999111320043,0.10333715534551713,0.00020716423231670333,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,2,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09583420367004258,0.10333715534551713,0.007502951675474545,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,3,0.785370767579337,0.10333715534551713,0.13499720369056234,0.1073002366546294,0.10333715534551713,-0.003963081309112271,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,4,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09847185152867322,0.10333715534551713,0.004865303816843913,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,5,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10312999111320043,0.10333715534551713,0.00020716423231670333,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,6,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10312999111320043,0.10333715534551713,0.00020716423231670333,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,7,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09801948879400602,0.10333715534551713,0.005317666551511113,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,8,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10443954692239588,0.10333715534551713,-0.0011023915768787473,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,9,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10095434231363742,0.10333715534551713,0.0023828130318797047,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,10,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10200376361401198,0.10333715534551713,0.0013333917315051513,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,11,0.785370767579337,0.10333715534551713,0.13499720369056234,0.0939512814427843,0.10333715534551713,0.009385873902732822,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,12,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09516875342312175,0.10333715534551713,0.008168401922395374,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,13,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10395041988952258,0.10333715534551713,-0.000613264544005454,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,14,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10234504651560661,0.10333715534551713,0.0009921088299105207,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,15,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10200376361401198,0.10333715534551713,0.0013333917315051513,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,16,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10423274134442573,0.10333715534551713,-0.000895585998908599,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,17,0.785370767579337,0.10333715534551713,0.13499720369056234,0.1006977729940246,0.10333715534551713,0.002639382351492525,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,18,0.785370767579337,0.10333715534551713,0.13499720369056234,0.1073002366546294,0.10333715534551713,-0.003963081309112271,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,19,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10292141403884847,0.10333715534551713,0.00041574130666865994,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,20,0.785370767579337,0.10333715534551713,0.13499720369056234,0.09826580354745307,0.10333715534551713,0.005071351798064061,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,21,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10312999111320043,0.10333715534551713,0.00020716423231670333,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,22,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,23,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,24,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10354294255521723,0.10333715534551713,-0.00020578720970010345,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,25,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10110959596450719,0.10333715534551713,0.002227559381009936,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,26,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10354294255521723,0.10333715534551713,-0.00020578720970010345,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,27,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10486947732110208,0.10333715534551713,-0.0015323219755849493,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,28,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,29,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,30,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000 -> EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INEQ8_i_W54,31,0.785370767579337,0.10333715534551713,0.13499720369056234,0.10333715534551713,0.10333715534551713,0.0,0.0
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,0,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8575911731280276,0.8582521715054325,0.0013157129091663222,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,1,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8575030327608794,0.8582521715054325,0.0014038532763145373,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,2,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8612956399988565,0.8582521715054325,-0.002388753961662604,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,3,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8582521715054325,0.8582521715054325,0.0006547145317613579,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,4,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8590051954122389,0.8582521715054325,-9.830937504495818e-05,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,5,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8580501416897243,0.8582521715054325,0.000856744347469629,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,6,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8570717186565505,0.8582521715054325,0.0018351673806433766,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,7,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.864272906817819,0.8582521715054325,-0.0053660207806250915,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,8,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8612956399988565,0.8582521715054325,-0.002388753961662604,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,9,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8370401895467413,0.8582521715054325,0.021866696490452586,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,10,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8607439651913518,0.8582521715054325,-0.0018370791541578724,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,11,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8415337863729394,0.8582521715054325,0.017373099664254488,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,12,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8467961053692019,0.8582521715054325,0.012110780667991983,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,13,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8551148002477491,0.8582521715054325,0.003792085789444788,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,14,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8597994422050321,0.8582521715054325,-0.0008925561678382321,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,15,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.850185783910431,0.8582521715054325,0.008721102126762914,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,16,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8595305633350594,0.8582521715054325,-0.0006236772978654992,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,17,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8653380138660904,0.8582521715054325,-0.0064311278288965434,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,18,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8575911731280276,0.8582521715054325,0.0013157129091663222,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,19,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8614020282941044,0.8582521715054325,-0.0024951422569104986,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,20,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8582932179303968,0.8582521715054325,0.0006136681067970828,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,21,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8582521715054325,0.8582521715054325,0.0006547145317613579,0.0006547145317613579
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000 -> EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",ROMRELDUR_W50,22,0.9251469553475647,0.8589068860371939,0.8430890590681044,0.8576288070650382,0.8582521715054325,0.001278078972155705,0.0006547145317613579
